workloads,repetition,request_id,xapp,scheduled_offset_ms,send_lag_ms,service_latency_ms,end_to_end_ms,deadline_missed,http_code,response_valid,state,error
10,1,n10-r1-s009-x009,scale-n010-x009,51072686.202127,4.969938,232.66255,237.632488,0,200,1,SUSPICIOUS,
10,1,n10-r1-s010-x000,scale-n010-x000,51073686.202127,0.572048,152.796224,153.368272,0,200,1,SUSPICIOUS,
10,1,n10-r1-s010-x001,scale-n010-x001,51073686.202127,0.975215,116.216057,117.191272,0,200,1,SUSPICIOUS,
10,1,n10-r1-s010-x002,scale-n010-x002,51073686.202127,3.473733,187.231481,190.705214,0,200,1,SUSPICIOUS,
10,1,n10-r1-s010-x003,scale-n010-x003,51073686.202127,3.881429,203.959151,207.84058,0,200,1,SUSPICIOUS,
10,1,n10-r1-s010-x004,scale-n010-x004,51073686.202127,4.456775,210.229897,214.686672,0,200,1,SUSPICIOUS,
10,1,n10-r1-s010-x005,scale-n010-x005,51073686.202127,5.444301,163.828126,169.272427,0,200,1,SUSPICIOUS,
10,1,n10-r1-s010-x006,scale-n010-x006,51073686.202127,5.851062,206.720401,212.571463,0,200,1,SUSPICIOUS,
10,1,n10-r1-s010-x007,scale-n010-x007,51073686.202127,6.081298,203.309714,209.391012,0,200,1,SUSPICIOUS,
10,1,n10-r1-s010-x008,scale-n010-x008,51073686.202127,6.745491,209.35629,216.101781,0,200,1,SUSPICIOUS,
